epoch,step,train_loss,valid_loss_epoch
0,389,,0.14500723779201508
0,389,0.2157381922006607,
1,779,,0.12391886115074158
1,779,0.14045383036136627,
2,1169,,0.12317715585231781
2,1169,0.12884089350700378,
3,1559,,0.11723911017179489
3,1559,0.1199498176574707,
4,1949,,0.11285804212093353
4,1949,0.11233494430780411,
5,2339,,0.11242609471082687
5,2339,0.10858217626810074,
6,2729,,0.1074744388461113
6,2729,0.10604117065668106,
7,3119,,0.10836982727050781
7,3119,0.10329680144786835,
8,3509,,0.10529454052448273
8,3509,0.10085245966911316,
9,3899,,0.10389059036970139
9,3899,0.0989811047911644,
10,4289,,0.10186722129583359
10,4289,0.09630750119686127,
11,4679,,0.10344059020280838
11,4679,0.0957314744591713,
12,5069,,0.1040407046675682
12,5069,0.09511600434780121,
13,5459,,0.10082835704088211
13,5459,0.09318693727254868,
14,5849,,0.0993179902434349
14,5849,0.0905376598238945,
15,6239,,0.09757065027952194
15,6239,0.0890842080116272,
16,6629,,0.10151112824678421
16,6629,0.08841875195503235,
17,7019,,0.09773474931716919
17,7019,0.0891663059592247,
18,7409,,0.09681102633476257
18,7409,0.08594530820846558,
19,7799,,0.09947295486927032
19,7799,0.08626454323530197,
20,8189,,0.10009446740150452
20,8189,0.08540741354227066,
21,8579,,0.09601689875125885
21,8579,0.08521801233291626,
22,8969,,0.0976100042462349
22,8969,0.08179766684770584,
23,9359,,0.09465484321117401
23,9359,0.08238492161035538,
24,9749,,0.09650973230600357
24,9749,0.08176914602518082,
25,10139,,0.09741421043872833
25,10139,0.08148489147424698,
26,10529,,0.09425296634435654
26,10529,0.08127061277627945,
27,10919,,0.09351211041212082
27,10919,0.0791887417435646,
28,11309,,0.0940401703119278
28,11309,0.07942043989896774,
29,11699,,0.09758756309747696
29,11699,0.07837016135454178,
30,12089,,0.09526227414608002
30,12089,0.07926896214485168,
31,12479,,0.09465347230434418
31,12479,0.0780104473233223,
32,12869,,0.0970771461725235
32,12869,0.07868706434965134,
33,13259,,0.09391600638628006
33,13259,0.07930349558591843,
34,13649,,0.09452953189611435
34,13649,0.07916904240846634,
35,14039,,0.09443499147891998
35,14039,0.07724029570817947,
36,14429,,0.09603233635425568
36,14429,0.07746274024248123,
37,14819,,0.0921398252248764
37,14819,0.0765681117773056,
38,15209,,0.09382566064596176
38,15209,0.07558245211839676,
39,15599,,0.09203138947486877
39,15599,0.07635209709405899,
40,15989,,0.09062737971544266
40,15989,0.07483536750078201,
41,16379,,0.09067802131175995
41,16379,0.07521087676286697,
42,16769,,0.09672995656728745
42,16769,0.07482416182756424,
43,17159,,0.0894341692328453
43,17159,0.07543069869279861,
44,17549,,0.0911533385515213
44,17549,0.07398177683353424,
45,17939,,0.0929165855050087
45,17939,0.07526083290576935,
46,18329,,0.09116051346063614
46,18329,0.07458599656820297,
47,18719,,0.0916256532073021
47,18719,0.07283062487840652,
48,19109,,0.0908314436674118
48,19109,0.07475338131189346,
49,19499,,0.09057635813951492
49,19499,0.07392708957195282,
50,19889,,0.09154582768678665
50,19889,0.07286631315946579,
51,20279,,0.09152338653802872
51,20279,0.0727943554520607,
52,20669,,0.09196988493204117
52,20669,0.07252990454435349,
53,21059,,0.09193277359008789
53,21059,0.0716300830245018,
54,21449,,0.09406869858503342
54,21449,0.07212375104427338,
55,21839,,0.09086102247238159
55,21839,0.07349219918251038,
56,22229,,0.09031148999929428
56,22229,0.07132773846387863,
57,22619,,0.09098554402589798
57,22619,0.07130933552980423,
58,23009,,0.09262994676828384
58,23009,0.07148660719394684,
