epoch,step,train_loss,valid_loss_epoch
0,389,,0.14375576376914978
0,389,0.2278379648923874,
1,779,,0.12094896286725998
1,779,0.1394525021314621,
2,1169,,0.10306628048419952
2,1169,0.11760057508945465,
3,1559,,0.10363342612981796
3,1559,0.10603056848049164,
4,1949,,0.09750078618526459
4,1949,0.09849725663661957,
5,2339,,0.09426095336675644
5,2339,0.09211158007383347,
6,2729,,0.09291525930166245
6,2729,0.0875755324959755,
7,3119,,0.0918135866522789
7,3119,0.08406355232000351,
8,3509,,0.0897958055138588
8,3509,0.07940356433391571,
9,3899,,0.09111805260181427
9,3899,0.07685396075248718,
10,4289,,0.09151443094015121
10,4289,0.07528769224882126,
11,4679,,0.0876576229929924
11,4679,0.07288835197687149,
12,5069,,0.0869438424706459
12,5069,0.06917505711317062,
13,5459,,0.08016490191221237
13,5459,0.06898932158946991,
14,5849,,0.08078701049089432
14,5849,0.06643280386924744,
15,6239,,0.08072467893362045
15,6239,0.06524956226348877,
16,6629,,0.08085186779499054
16,6629,0.06609393656253815,
17,7019,,0.08304666727781296
17,7019,0.06139201298356056,
18,7409,,0.08660252392292023
18,7409,0.06236880272626877,
19,7799,,0.07916182279586792
19,7799,0.06136158108711243,
20,8189,,0.08169210702180862
20,8189,0.05843066796660423,
21,8579,,0.08335794508457184
21,8579,0.05779186263680458,
22,8969,,0.08005179464817047
22,8969,0.05659198388457298,
23,9359,,0.07936891913414001
23,9359,0.05562347546219826,
24,9749,,0.08110478520393372
24,9749,0.05581548810005188,
25,10139,,0.07832165062427521
25,10139,0.05538654327392578,
26,10529,,0.07994496077299118
26,10529,0.054562509059906006,
27,10919,,0.07917605340480804
27,10919,0.052589911967515945,
28,11309,,0.08595524728298187
28,11309,0.05245335400104523,
29,11699,,0.07730802148580551
29,11699,0.05300792679190636,
30,12089,,0.07776918262243271
30,12089,0.052115920931100845,
31,12479,,0.07997404038906097
31,12479,0.051509398967027664,
32,12869,,0.07911904156208038
32,12869,0.050857845693826675,
33,13259,,0.07593608647584915
33,13259,0.04984781891107559,
34,13649,,0.08058436214923859
34,13649,0.05077210068702698,
35,14039,,0.08013377338647842
35,14039,0.050967782735824585,
36,14429,,0.08061043918132782
36,14429,0.04948025569319725,
37,14819,,0.08050977438688278
37,14819,0.04921567440032959,
38,15209,,0.08031857013702393
38,15209,0.04952135309576988,
39,15599,,0.08027244359254837
39,15599,0.04879140108823776,
40,15989,,0.07907514274120331
40,15989,0.04746400937438011,
41,16379,,0.07922356575727463
41,16379,0.04815450310707092,
42,16769,,0.08070532232522964
42,16769,0.047847963869571686,
43,17159,,0.07725152373313904
43,17159,0.046025604009628296,
44,17549,,0.07902827113866806
44,17549,0.04692767187952995,
45,17939,,0.08239007741212845
45,17939,0.04889762029051781,
46,18329,,0.08179934322834015
46,18329,0.04739806428551674,
47,18719,,0.07875651866197586
47,18719,0.047445692121982574,
48,19109,,0.07998543977737427
48,19109,0.04569500312209129,
