epoch,step,train_loss,valid_loss_epoch
0,389,,0.14501920342445374
0,389,0.19779978692531586,
1,779,,0.12481597810983658
1,779,0.1347305327653885,
2,1169,,0.11840005964040756
2,1169,0.12215768545866013,
3,1559,,0.11552876234054565
3,1559,0.11487719416618347,
4,1949,,0.11047911643981934
4,1949,0.1110006645321846,
5,2339,,0.10643108189105988
5,2339,0.10615542531013489,
6,2729,,0.10627555847167969
6,2729,0.10354967415332794,
7,3119,,0.10874928534030914
7,3119,0.1001325473189354,
8,3509,,0.10120800137519836
8,3509,0.09884178638458252,
9,3899,,0.10634492337703705
9,3899,0.09758339822292328,
10,4289,,0.09907975047826767
10,4289,0.09649773687124252,
11,4679,,0.10455639660358429
11,4679,0.09344935417175293,
12,5069,,0.09834448993206024
12,5069,0.0917181521654129,
13,5459,,0.09835827350616455
13,5459,0.08888834714889526,
14,5849,,0.09975598007440567
14,5849,0.0869254544377327,
15,6239,,0.09874410182237625
15,6239,0.08807209879159927,
16,6629,,0.0997873842716217
16,6629,0.08639532327651978,
17,7019,,0.09749291092157364
17,7019,0.08598248660564423,
18,7409,,0.09424382448196411
18,7409,0.08265186101198196,
19,7799,,0.0968814492225647
19,7799,0.08303023129701614,
20,8189,,0.09952061623334885
20,8189,0.08388931304216385,
21,8579,,0.0959412008523941
21,8579,0.08174768835306168,
22,8969,,0.09475649148225784
22,8969,0.08162274956703186,
23,9359,,0.09587494283914566
23,9359,0.08149304240942001,
24,9749,,0.09537003189325333
24,9749,0.08090183138847351,
25,10139,,0.09638919681310654
25,10139,0.07882325351238251,
26,10529,,0.09759943932294846
26,10529,0.07955408096313477,
27,10919,,0.0939178392291069
27,10919,0.07842065393924713,
28,11309,,0.094180166721344
28,11309,0.0769672766327858,
29,11699,,0.09502671658992767
29,11699,0.07723460346460342,
30,12089,,0.09705235809087753
30,12089,0.07803899049758911,
31,12479,,0.09535931795835495
31,12479,0.07680543512105942,
32,12869,,0.09566357731819153
32,12869,0.07601792365312576,
33,13259,,0.09352219849824905
33,13259,0.07555210590362549,
34,13649,,0.09461494535207748
34,13649,0.0747392475605011,
35,14039,,0.09441953897476196
35,14039,0.07430702447891235,
36,14429,,0.09084267914295197
36,14429,0.07534772157669067,
37,14819,,0.09262502193450928
37,14819,0.07505376636981964,
38,15209,,0.09218809008598328
38,15209,0.07423967123031616,
39,15599,,0.0933568924665451
39,15599,0.07275527715682983,
40,15989,,0.09550388157367706
40,15989,0.07424202561378479,
41,16379,,0.09538248181343079
41,16379,0.07332953810691833,
42,16769,,0.09401126950979233
42,16769,0.07333381474018097,
43,17159,,0.09378610551357269
43,17159,0.07221723347902298,
44,17549,,0.09300381690263748
44,17549,0.07354166358709335,
45,17939,,0.09242679923772812
45,17939,0.07268007099628448,
46,18329,,0.09156287461519241
46,18329,0.07088232040405273,
47,18719,,0.0929161012172699
47,18719,0.07182903587818146,
48,19109,,0.09524599462747574
48,19109,0.07132668048143387,
49,19499,,0.09167206287384033
49,19499,0.07218831032514572,
50,19889,,0.09207063168287277
50,19889,0.07231930643320084,
51,20279,,0.09349596500396729
51,20279,0.07006148248910904,
