epoch,step,train_loss,valid_loss_epoch
0,389,,0.17559540271759033
0,389,0.20833836495876312,
1,779,,0.16574667394161224
1,779,0.17226916551589966,
2,1169,,0.15515226125717163
2,1169,0.1625356525182724,
3,1559,,0.15268559753894806
3,1559,0.1555694192647934,
4,1949,,0.1475713700056076
4,1949,0.15057678520679474,
5,2339,,0.1459197998046875
5,2339,0.14812681078910828,
6,2729,,0.1461644470691681
6,2729,0.14546728134155273,
7,3119,,0.1447981595993042
7,3119,0.14526793360710144,
8,3509,,0.14189691841602325
8,3509,0.14346744120121002,
9,3899,,0.14167937636375427
9,3899,0.1420222818851471,
10,4289,,0.14191149175167084
10,4289,0.1408689320087433,
11,4679,,0.14016352593898773
11,4679,0.139460027217865,
12,5069,,0.1403466761112213
12,5069,0.13794392347335815,
13,5459,,0.13704046607017517
13,5459,0.13647077977657318,
14,5849,,0.1394045352935791
14,5849,0.13610753417015076,
15,6239,,0.13884571194648743
15,6239,0.13564027845859528,
16,6629,,0.13653551042079926
16,6629,0.1347949206829071,
17,7019,,0.13861383497714996
17,7019,0.13497582077980042,
18,7409,,0.1379731446504593
18,7409,0.13315773010253906,
19,7799,,0.13408556580543518
19,7799,0.13248227536678314,
20,8189,,0.1333702653646469
20,8189,0.13149979710578918,
21,8579,,0.1346607357263565
21,8579,0.1308484822511673,
22,8969,,0.13623887300491333
22,8969,0.13172997534275055,
23,9359,,0.1331358402967453
23,9359,0.13094016909599304,
24,9749,,0.13134631514549255
24,9749,0.12931984663009644,
25,10139,,0.13424541056156158
25,10139,0.1287769079208374,
26,10529,,0.13096362352371216
26,10529,0.1286669224500656,
27,10919,,0.13178867101669312
27,10919,0.12809064984321594,
28,11309,,0.131414532661438
28,11309,0.1277666538953781,
29,11699,,0.13297873735427856
29,11699,0.1268085390329361,
30,12089,,0.13129793107509613
30,12089,0.127265065908432,
31,12479,,0.12919333577156067
31,12479,0.12631401419639587,
32,12869,,0.1302274614572525
32,12869,0.12623588740825653,
33,13259,,0.12926147878170013
33,13259,0.12633706629276276,
34,13649,,0.1289585381746292
34,13649,0.12542948126792908,
35,14039,,0.13070257008075714
35,14039,0.12495657801628113,
36,14429,,0.12901358306407928
36,14429,0.12467978894710541,
37,14819,,0.12822309136390686
37,14819,0.12402141094207764,
38,15209,,0.1299947202205658
38,15209,0.12422917783260345,
39,15599,,0.128906711935997
39,15599,0.12444261461496353,
40,15989,,0.12888044118881226
40,15989,0.12362479418516159,
41,16379,,0.13006411492824554
41,16379,0.12465433031320572,
42,16769,,0.1292608082294464
42,16769,0.12387565523386002,
43,17159,,0.12751978635787964
43,17159,0.12316225469112396,
44,17549,,0.12825585901737213
44,17549,0.12217649072408676,
45,17939,,0.12799480557441711
45,17939,0.12205461412668228,
46,18329,,0.12897953391075134
46,18329,0.12232227623462677,
47,18719,,0.13090413808822632
47,18719,0.12260796129703522,
48,19109,,0.12718985974788666
48,19109,0.12354106456041336,
49,19499,,0.1285424828529358
49,19499,0.12147312611341476,
50,19889,,0.1289733350276947
50,19889,0.12163349241018295,
51,20279,,0.1273719221353531
51,20279,0.12105954438447952,
52,20669,,0.12671929597854614
52,20669,0.12061542272567749,
53,21059,,0.12726552784442902
53,21059,0.12073472887277603,
54,21449,,0.12992608547210693
54,21449,0.1213853508234024,
55,21839,,0.12931358814239502
55,21839,0.12330087274312973,
56,22229,,0.12701690196990967
56,22229,0.12158975750207901,
57,22619,,0.12789542973041534
57,22619,0.12057936191558838,
58,23009,,0.12817895412445068
58,23009,0.12090571224689484,
59,23399,,0.12642432749271393
59,23399,0.11979169398546219,
60,23789,,0.1276048868894577
60,23789,0.12059484422206879,
61,24179,,0.12578201293945312
61,24179,0.12007269263267517,
62,24569,,0.12707729637622833
62,24569,0.11894941329956055,
63,24959,,0.12655989825725555
63,24959,0.11896532773971558,
64,25349,,0.1262475550174713
64,25349,0.1204838678240776,
65,25739,,0.1271224170923233
65,25739,0.12045162916183472,
66,26129,,0.1277163028717041
66,26129,0.11900483071804047,
67,26519,,0.1266544759273529
67,26519,0.1189325749874115,
68,26909,,0.12643566727638245
68,26909,0.11931881308555603,
69,27299,,0.12726262211799622
69,27299,0.1206459179520607,
70,27689,,0.1269187331199646
70,27689,0.11900492757558823,
