epoch,step,train_loss,valid_loss_epoch
0,389,,0.14061811566352844
0,389,0.16319076716899872,
1,779,,0.132660910487175
1,779,0.13709503412246704,
2,1169,,0.12892290949821472
2,1169,0.13132771849632263,
3,1559,,0.12671896815299988
3,1559,0.1283802092075348,
4,1949,,0.1256701648235321
4,1949,0.1268218606710434,
5,2339,,0.1252441704273224
5,2339,0.12584543228149414,
6,2729,,0.12523986399173737
6,2729,0.12539641559123993,
7,3119,,0.12431062012910843
7,3119,0.12478981167078018,
8,3509,,0.12446743994951248
8,3509,0.1243910938501358,
9,3899,,0.12432796508073807
9,3899,0.12415682524442673,
10,4289,,0.12367894500494003
10,4289,0.12399110943078995,
11,4679,,0.12345144152641296
11,4679,0.12371917814016342,
12,5069,,0.12354776263237
12,5069,0.12341444194316864,
13,5459,,0.12352342903614044
13,5459,0.12346910685300827,
14,5849,,0.1234731450676918
14,5849,0.12319432944059372,
15,6239,,0.12313640117645264
15,6239,0.12309883534908295,
16,6629,,0.12324778735637665
16,6629,0.12293662130832672,
17,7019,,0.12316858768463135
17,7019,0.12300093472003937,
18,7409,,0.12307621538639069
18,7409,0.12271549552679062,
19,7799,,0.12248891592025757
19,7799,0.12259922176599503,
20,8189,,0.12296579033136368
20,8189,0.12244279682636261,
21,8579,,0.1225806251168251
21,8579,0.1224367693066597,
22,8969,,0.12215092778205872
22,8969,0.12222330272197723,
23,9359,,0.1226835772395134
23,9359,0.12222911417484283,
24,9749,,0.12256059795618057
24,9749,0.12214992940425873,
25,10139,,0.12234319001436234
25,10139,0.12217589467763901,
26,10529,,0.12251933664083481
26,10529,0.12205133587121964,
27,10919,,0.12242690473794937
27,10919,0.12191835045814514,
28,11309,,0.12208350002765656
28,11309,0.12172764539718628,
29,11699,,0.12212170660495758
29,11699,0.12165853381156921,
30,12089,,0.12186235189437866
30,12089,0.12171342968940735,
31,12479,,0.12194253504276276
31,12479,0.1215289905667305,
32,12869,,0.12169253826141357
32,12869,0.12152433395385742,
33,13259,,0.12186504900455475
33,13259,0.12155823409557343,
34,13649,,0.12177419662475586
34,13649,0.1212918758392334,
35,14039,,0.12173274159431458
35,14039,0.12128201872110367,
36,14429,,0.12187480926513672
36,14429,0.12134149670600891,
37,14819,,0.12152896821498871
37,14819,0.12129718065261841,
38,15209,,0.1215769425034523
38,15209,0.12117786705493927,
39,15599,,0.12152719497680664
39,15599,0.12122946232557297,
40,15989,,0.1213691234588623
40,15989,0.12105192244052887,
41,16379,,0.12135830521583557
41,16379,0.12122444808483124,
42,16769,,0.12145128101110458
42,16769,0.12105374783277512,
43,17159,,0.1215229406952858
43,17159,0.12090904265642166,
44,17549,,0.12145423889160156
44,17549,0.12106264382600784,
45,17939,,0.12118641287088394
45,17939,0.12090972810983658,
46,18329,,0.12121112644672394
46,18329,0.12092243880033493,
47,18719,,0.12108064442873001
47,18719,0.12079451233148575,
48,19109,,0.12157287448644638
48,19109,0.12074679881334305,
49,19499,,0.12104510515928268
49,19499,0.1207749992609024,
50,19889,,0.12142074108123779
50,19889,0.12078312784433365,
51,20279,,0.12114740163087845
51,20279,0.12081283330917358,
52,20669,,0.12122776359319687
52,20669,0.12052380293607712,
53,21059,,0.12106955796480179
53,21059,0.12062980234622955,
54,21449,,0.1210726872086525
54,21449,0.12072047591209412,
55,21839,,0.12132174521684647
55,21839,0.12063802778720856,
56,22229,,0.12097451090812683
56,22229,0.12052613496780396,
57,22619,,0.12102285772562027
57,22619,0.12056760489940643,
58,23009,,0.12087805569171906
58,23009,0.12048537284135818,
59,23399,,0.12080919742584229
59,23399,0.12038278579711914,
60,23789,,0.12094490975141525
60,23789,0.12044421583414078,
61,24179,,0.12100338190793991
61,24179,0.12049047648906708,
62,24569,,0.12048773467540741
62,24569,0.12044515460729599,
63,24959,,0.12085762619972229
63,24959,0.12040769308805466,
64,25349,,0.1210159882903099
64,25349,0.12048407644033432,
65,25739,,0.1210189163684845
65,25739,0.12053943425416946,
66,26129,,0.12088041007518768
66,26129,0.12035808712244034,
67,26519,,0.1207808256149292
67,26519,0.12032174319028854,
68,26909,,0.12078245729207993
68,26909,0.1202719584107399,
69,27299,,0.12091443687677383
69,27299,0.12027017772197723,
70,27689,,0.120421402156353
70,27689,0.12032182514667511,
71,28079,,0.12059183418750763
71,28079,0.12016359716653824,
72,28469,,0.12083785235881805
72,28469,0.12020101398229599,
73,28859,,0.12098731845617294
73,28859,0.12023105472326279,
74,29249,,0.12084932625293732
74,29249,0.1202492043375969,
75,29639,,0.12095467001199722
75,29639,0.12021339684724808,
76,30029,,0.12069207429885864
76,30029,0.12021254748106003,
77,30419,,0.12093372642993927
77,30419,0.12019926309585571,
78,30809,,0.12081480026245117
78,30809,0.12015758454799652,
79,31199,,0.12090963125228882
79,31199,0.12018044292926788,
80,31589,,0.12061049044132233
80,31589,0.12010786682367325,
81,31979,,0.12054898589849472
81,31979,0.12008532136678696,
82,32369,,0.12036110460758209
82,32369,0.12016771733760834,
83,32759,,0.12053966522216797
83,32759,0.1200881153345108,
84,33149,,0.12092743813991547
84,33149,0.12013503909111023,
85,33539,,0.12052062898874283
85,33539,0.1201711893081665,
86,33929,,0.12059345841407776
86,33929,0.12016771733760834,
87,34319,,0.12078125029802322
87,34319,0.12006758898496628,
88,34709,,0.12089869379997253
88,34709,0.12010561674833298,
89,35099,,0.12053191661834717
89,35099,0.12001535296440125,
90,35489,,0.12081069499254227
90,35489,0.11995987594127655,
91,35879,,0.12074392288923264
91,35879,0.1200123131275177,
92,36269,,0.12064629793167114
92,36269,0.11995603144168854,
93,36659,,0.1205487921833992
93,36659,0.11999543011188507,
94,37049,,0.12062022089958191
94,37049,0.11989955604076385,
95,37439,,0.12074995785951614
95,37439,0.12004446983337402,
96,37829,,0.12055635452270508
96,37829,0.12002775073051453,
97,38219,,0.1203363686800003
97,38219,0.11997529864311218,
98,38609,,0.12067658454179764
98,38609,0.12000269442796707,
99,38999,,0.1207619234919548
99,38999,0.11996109038591385,
