epoch,step,train_loss,valid_loss_epoch
0,389,,0.1753138154745102
0,389,0.2232520878314972,
1,779,,0.1553867906332016
1,779,0.17065724730491638,
2,1169,,0.14833609759807587
2,1169,0.15729951858520508,
3,1559,,0.1411462277173996
3,1559,0.1481611728668213,
4,1949,,0.1365990787744522
4,1949,0.142417773604393,
5,2339,,0.13837768137454987
5,2339,0.13982979953289032,
6,2729,,0.13549773395061493
6,2729,0.1350395232439041,
7,3119,,0.13410326838493347
7,3119,0.13304585218429565,
8,3509,,0.13366304337978363
8,3509,0.13135111331939697,
9,3899,,0.13232038915157318
9,3899,0.12907792627811432,
10,4289,,0.13154807686805725
10,4289,0.12632495164871216,
11,4679,,0.12931044399738312
11,4679,0.12583184242248535,
12,5069,,0.1268896609544754
12,5069,0.12307227402925491,
13,5459,,0.12795303761959076
13,5459,0.1231408417224884,
14,5849,,0.12715554237365723
14,5849,0.12276045978069305,
15,6239,,0.12853118777275085
15,6239,0.12172246724367142,
16,6629,,0.1309986561536789
16,6629,0.12037079781293869,
17,7019,,0.12429038435220718
17,7019,0.11940672248601913,
18,7409,,0.12428915500640869
18,7409,0.11825673282146454,
19,7799,,0.12386012077331543
19,7799,0.11597494781017303,
20,8189,,0.12366355210542679
20,8189,0.11518507450819016,
21,8579,,0.12286915630102158
21,8579,0.11537066847085953,
22,8969,,0.1219019740819931
22,8969,0.11657815426588058,
23,9359,,0.12017255276441574
23,9359,0.11334306001663208,
24,9749,,0.12361208349466324
24,9749,0.11266317218542099,
25,10139,,0.12166354060173035
25,10139,0.11140650510787964,
26,10529,,0.12293696403503418
26,10529,0.11150242388248444,
27,10919,,0.12187445908784866
27,10919,0.11210445314645767,
28,11309,,0.12054908275604248
28,11309,0.11100252717733383,
29,11699,,0.1222328171133995
29,11699,0.11028524488210678,
30,12089,,0.11854038387537003
30,12089,0.10985049605369568,
31,12479,,0.12233705818653107
31,12479,0.11163820326328278,
32,12869,,0.11991467326879501
32,12869,0.10990692675113678,
33,13259,,0.1205795407295227
33,13259,0.10791726410388947,
34,13649,,0.12015167623758316
34,13649,0.10869844257831573,
35,14039,,0.11820343136787415
35,14039,0.10759969800710678,
36,14429,,0.11745217442512512
36,14429,0.10608445107936859,
37,14819,,0.11986685544252396
37,14819,0.10588077455759048,
38,15209,,0.12395533174276352
38,15209,0.10861050337553024,
39,15599,,0.11797647178173065
39,15599,0.10719230026006699,
40,15989,,0.11776521056890488
40,15989,0.10557769238948822,
41,16379,,0.11730480194091797
41,16379,0.10531049221754074,
42,16769,,0.11876249313354492
42,16769,0.1048593744635582,
43,17159,,0.11837184429168701
43,17159,0.1046406552195549,
44,17549,,0.11697175353765488
44,17549,0.1047196239233017,
45,17939,,0.11861693114042282
45,17939,0.10344526916742325,
46,18329,,0.1188165694475174
46,18329,0.10333359241485596,
47,18719,,0.11700014770030975
47,18719,0.10343511402606964,
48,19109,,0.1157509833574295
48,19109,0.10355107486248016,
49,19499,,0.11963452398777008
49,19499,0.10240867733955383,
50,19889,,0.11873548477888107
50,19889,0.10365966707468033,
51,20279,,0.11772865802049637
51,20279,0.10316142439842224,
52,20669,,0.11584045737981796
52,20669,0.10208111256361008,
53,21059,,0.12067428231239319
53,21059,0.10171148180961609,
54,21449,,0.11546383798122406
54,21449,0.1020970344543457,
55,21839,,0.11762161552906036
55,21839,0.10112860053777695,
56,22229,,0.11638540029525757
56,22229,0.1005152016878128,
57,22619,,0.1158551573753357
57,22619,0.10210888832807541,
58,23009,,0.11698412895202637
58,23009,0.10125898569822311,
59,23399,,0.11952203512191772
59,23399,0.10207398980855942,
60,23789,,0.11764983087778091
60,23789,0.10117551684379578,
61,24179,,0.1156269907951355
61,24179,0.10040436685085297,
62,24569,,0.12070026248693466
62,24569,0.10211332887411118,
63,24959,,0.11771576851606369
63,24959,0.10309313237667084,
64,25349,,0.11777182668447495
64,25349,0.10087595880031586,
65,25739,,0.11446277052164078
65,25739,0.10048262774944305,
66,26129,,0.11686314642429352
66,26129,0.10093159973621368,
67,26519,,0.11660917848348618
67,26519,0.09987484663724899,
68,26909,,0.1143459901213646
68,26909,0.09914650768041611,
69,27299,,0.11588408052921295
69,27299,0.0989610031247139,
70,27689,,0.11544398218393326
70,27689,0.10015653073787689,
71,28079,,0.11509614437818527
71,28079,0.09970880299806595,
72,28469,,0.1175885871052742
72,28469,0.09832583367824554,
73,28859,,0.11733763664960861
73,28859,0.09821228682994843,
74,29249,,0.11611095815896988
74,29249,0.09938093274831772,
75,29639,,0.11772095412015915
75,29639,0.10017570853233337,
76,30029,,0.1163068488240242
76,30029,0.09978991746902466,
77,30419,,0.11566492915153503
77,30419,0.09975261241197586,
78,30809,,0.11684763431549072
78,30809,0.09756500273942947,
79,31199,,0.11506259441375732
79,31199,0.09740275144577026,
80,31589,,0.117357037961483
80,31589,0.09799623489379883,
81,31979,,0.1170298233628273
81,31979,0.09882178902626038,
82,32369,,0.11618617922067642
82,32369,0.0981295257806778,
83,32759,,0.11517006903886795
83,32759,0.0980486050248146,
