epoch,step,train_loss,valid_loss_epoch
0,389,,0.15205152332782745
0,389,0.19317100942134857,
1,779,,0.14171011745929718
1,779,0.1513417810201645,
2,1169,,0.13626450300216675
2,1169,0.14201287925243378,
3,1559,,0.1305539608001709
3,1559,0.13610206544399261,
4,1949,,0.12955473363399506
4,1949,0.1297055333852768,
5,2339,,0.12450993806123734
5,2339,0.12745904922485352,
6,2729,,0.12349017709493637
6,2729,0.12340310961008072,
7,3119,,0.12319602817296982
7,3119,0.12059799581766129,
8,3509,,0.11758389323949814
8,3509,0.11831332743167877,
9,3899,,0.11706847697496414
9,3899,0.11482062935829163,
10,4289,,0.11681155860424042
10,4289,0.11452440172433853,
11,4679,,0.11782616376876831
11,4679,0.11417533457279205,
12,5069,,0.11321020871400833
12,5069,0.11217600852251053,
13,5459,,0.1159718856215477
13,5459,0.10970409959554672,
14,5849,,0.11467012017965317
14,5849,0.10960569232702255,
15,6239,,0.11550836265087128
15,6239,0.10868029296398163,
16,6629,,0.112320177257061
16,6629,0.10747326910495758,
17,7019,,0.11169426888227463
17,7019,0.10704778879880905,
18,7409,,0.11005773395299911
18,7409,0.10583583265542984,
19,7799,,0.112642303109169
19,7799,0.10440007597208023,
20,8189,,0.110011987388134
20,8189,0.10404111444950104,
21,8579,,0.10949837416410446
21,8579,0.10306111723184586,
22,8969,,0.11088501662015915
22,8969,0.10373009741306305,
23,9359,,0.10865754634141922
23,9359,0.102535180747509,
24,9749,,0.11206477135419846
24,9749,0.10173177719116211,
25,10139,,0.11081555485725403
25,10139,0.10208559036254883,
26,10529,,0.10850374400615692
26,10529,0.1015700101852417,
27,10919,,0.1083451583981514
27,10919,0.10095980018377304,
28,11309,,0.11002129316329956
28,11309,0.10110919922590256,
29,11699,,0.10756044834852219
29,11699,0.10123133659362793,
30,12089,,0.1090715304017067
30,12089,0.1004914864897728,
31,12479,,0.10874198377132416
31,12479,0.09939493983983994,
32,12869,,0.10933521389961243
32,12869,0.09963846206665039,
33,13259,,0.10887056589126587
33,13259,0.09837059676647186,
34,13649,,0.1094534695148468
34,13649,0.09808438271284103,
35,14039,,0.10630762577056885
35,14039,0.09847713261842728,
36,14429,,0.10572945326566696
36,14429,0.09777229279279709,
37,14819,,0.10767523944377899
37,14819,0.09818974882364273,
38,15209,,0.1074623391032219
38,15209,0.09798383712768555,
39,15599,,0.10599713772535324
39,15599,0.09734747558832169,
40,15989,,0.10721445083618164
40,15989,0.09667491167783737,
41,16379,,0.10552097856998444
41,16379,0.09731711447238922,
42,16769,,0.1085825264453888
42,16769,0.09611977636814117,
43,17159,,0.10547851026058197
43,17159,0.09746641665697098,
44,17549,,0.10583758354187012
44,17549,0.0958690270781517,
45,17939,,0.10718076676130295
45,17939,0.09657526016235352,
46,18329,,0.1053927093744278
46,18329,0.09667067974805832,
47,18719,,0.10411211848258972
47,18719,0.09597087651491165,
48,19109,,0.10733795166015625
48,19109,0.09602736681699753,
49,19499,,0.10678604245185852
49,19499,0.09487686306238174,
50,19889,,0.10797097533941269
50,19889,0.09494268894195557,
51,20279,,0.10786718130111694
51,20279,0.09499797970056534,
52,20669,,0.10628131031990051
52,20669,0.09541693329811096,
53,21059,,0.10912814736366272
53,21059,0.0952555313706398,
54,21449,,0.10524801909923553
54,21449,0.09467344731092453,
55,21839,,0.10635250806808472
55,21839,0.09445009380578995,
56,22229,,0.10516761988401413
56,22229,0.09501977264881134,
57,22619,,0.10546590387821198
57,22619,0.09493643790483475,
58,23009,,0.1066305935382843
58,23009,0.09417414665222168,
59,23399,,0.10765684396028519
59,23399,0.09442401677370071,
60,23789,,0.10551952570676804
60,23789,0.09382040798664093,
61,24179,,0.10718338936567307
61,24179,0.0947287455201149,
62,24569,,0.1075463742017746
62,24569,0.09455923736095428,
