epoch,step,train_loss,valid_loss_epoch
0,389,,0.16977465152740479
0,389,0.26253193616867065,
1,779,,0.11873137950897217
1,779,0.14191703498363495,
2,1169,,0.09642086923122406
2,1169,0.11031235754489899,
3,1559,,0.08965351432561874
3,1559,0.09539226442575455,
4,1949,,0.08341629803180695
4,1949,0.08252483606338501,
5,2339,,0.07413354516029358
5,2339,0.07579335570335388,
6,2729,,0.07477487623691559
6,2729,0.06785183399915695,
7,3119,,0.07710824906826019
7,3119,0.06085207685828209,
8,3509,,0.06201011314988136
8,3509,0.05395284295082092,
9,3899,,0.06239410862326622
9,3899,0.05079030618071556,
10,4289,,0.06631255149841309
10,4289,0.046231165528297424,
11,4679,,0.06219882890582085
11,4679,0.04650045558810234,
12,5069,,0.06296683102846146
12,5069,0.04185768961906433,
13,5459,,0.059658341109752655
13,5459,0.04010682925581932,
14,5849,,0.05894230306148529
14,5849,0.0360393263399601,
15,6239,,0.05396812781691551
15,6239,0.03360442444682121,
16,6629,,0.056953709572553635
16,6629,0.032555900514125824,
17,7019,,0.06131348758935928
17,7019,0.029567569494247437,
18,7409,,0.05249703675508499
18,7409,0.032326020300388336,
19,7799,,0.056515537202358246
19,7799,0.02754061482846737,
20,8189,,0.05461994186043739
20,8189,0.02646041475236416,
21,8579,,0.05422399193048477
21,8579,0.023903677240014076,
22,8969,,0.06330184638500214
22,8969,0.02354397624731064,
23,9359,,0.057880379259586334
23,9359,0.02279578149318695,
24,9749,,0.05628430098295212
24,9749,0.02231987752020359,
25,10139,,0.05313379690051079
25,10139,0.020923741161823273,
26,10529,,0.05393102765083313
26,10529,0.019504139199852943,
27,10919,,0.054563283920288086
27,10919,0.018577929586172104,
28,11309,,0.053691163659095764
28,11309,0.017839128151535988,
29,11699,,0.056681983172893524
29,11699,0.017060238867998123,
30,12089,,0.0596156120300293
30,12089,0.017052941024303436,
31,12479,,0.05563770979642868
31,12479,0.016816139221191406,
32,12869,,0.05944453924894333
32,12869,0.016930703073740005,
33,13259,,0.05421312153339386
33,13259,0.015536054968833923,
