epoch,step,train_loss,valid_loss_epoch
0,389,,0.15327095985412598
0,389,0.18737967312335968,
1,779,,0.14567062258720398
1,779,0.15030927956104279,
2,1169,,0.13674309849739075
2,1169,0.14175982773303986,
3,1559,,0.1318090409040451
3,1559,0.13522735238075256,
4,1949,,0.12892581522464752
4,1949,0.13133014738559723,
5,2339,,0.12757033109664917
5,2339,0.1285485029220581,
6,2729,,0.12713178992271423
6,2729,0.1265587955713272,
7,3119,,0.12368320673704147
7,3119,0.12471923977136612,
8,3509,,0.1219564899802208
8,3509,0.12332168966531754,
9,3899,,0.12174984812736511
9,3899,0.12126248329877853,
10,4289,,0.12241639196872711
10,4289,0.12066680938005447,
11,4679,,0.11966872215270996
11,4679,0.11879251152276993,
12,5069,,0.12060914188623428
12,5069,0.11845500767230988,
13,5459,,0.11984559893608093
13,5459,0.11865150928497314,
14,5849,,0.11968989670276642
14,5849,0.11719178408384323,
15,6239,,0.1195794865489006
15,6239,0.1170848160982132,
16,6629,,0.11886364221572876
16,6629,0.11574119329452515,
17,7019,,0.11720199137926102
17,7019,0.1156693696975708,
18,7409,,0.116209976375103
18,7409,0.11520854383707047,
19,7799,,0.117702417075634
19,7799,0.11444780230522156,
20,8189,,0.1174568235874176
20,8189,0.11428011208772659,
21,8579,,0.11702851951122284
21,8579,0.11359015107154846,
22,8969,,0.11481422930955887
22,8969,0.1141553521156311,
23,9359,,0.11742579191923141
23,9359,0.11300641298294067,
24,9749,,0.11662866175174713
24,9749,0.1130124032497406,
25,10139,,0.11595267802476883
25,10139,0.11280204355716705,
26,10529,,0.11627179384231567
26,10529,0.11234889924526215,
27,10919,,0.11459960788488388
27,10919,0.11212524026632309,
28,11309,,0.11601605266332626
28,11309,0.11180052906274796,
29,11699,,0.11455176770687103
29,11699,0.1114005520939827,
30,12089,,0.11533783376216888
30,12089,0.11156084388494492,
31,12479,,0.11636480689048767
31,12479,0.11142846941947937,
32,12869,,0.11546648293733597
32,12869,0.11104387044906616,
33,13259,,0.11567019671201706
33,13259,0.11083625257015228,
34,13649,,0.11440698802471161
34,13649,0.11118441820144653,
35,14039,,0.11461640894412994
35,14039,0.11096929013729095,
36,14429,,0.11422425508499146
36,14429,0.1104910746216774,
37,14819,,0.11518596112728119
37,14819,0.10992580652236938,
38,15209,,0.11540930718183517
38,15209,0.10973358154296875,
39,15599,,0.114041268825531
39,15599,0.11040693521499634,
40,15989,,0.11567220836877823
40,15989,0.11027485877275467,
41,16379,,0.11624836176633835
41,16379,0.11002837121486664,
42,16769,,0.11383876949548721
42,16769,0.10919876396656036,
43,17159,,0.11301008611917496
43,17159,0.10922771692276001,
44,17549,,0.11442609876394272
44,17549,0.10958274453878403,
45,17939,,0.11347394436597824
45,17939,0.10845119506120682,
46,18329,,0.11453180015087128
46,18329,0.10908599197864532,
47,18719,,0.11428888887166977
47,18719,0.10941626876592636,
48,19109,,0.11462220549583435
48,19109,0.10875313729047775,
