epoch,step,train_loss,valid_loss_epoch
0,389,,0.1643461138010025
0,389,0.23869936168193817,
1,779,,0.13942156732082367
1,779,0.1585010290145874,
2,1169,,0.1325618326663971
2,1169,0.14256086945533752,
3,1559,,0.12863412499427795
3,1559,0.13415740430355072,
4,1949,,0.12444016337394714
4,1949,0.12822355329990387,
5,2339,,0.12207729369401932
5,2339,0.1226516142487526,
6,2729,,0.11632724106311798
6,2729,0.11837317794561386,
7,3119,,0.11675643920898438
7,3119,0.11468841135501862,
8,3509,,0.1144380271434784
8,3509,0.11229487508535385,
9,3899,,0.11374132335186005
9,3899,0.10956133157014847,
10,4289,,0.11522405594587326
10,4289,0.10776472836732864,
11,4679,,0.11468327790498734
11,4679,0.106007881462574,
12,5069,,0.11127504706382751
12,5069,0.10346028953790665,
13,5459,,0.11322446912527084
13,5459,0.10199975222349167,
14,5849,,0.10941223055124283
14,5849,0.10105373710393906,
15,6239,,0.1105128601193428
15,6239,0.09922090172767639,
16,6629,,0.11170708388090134
16,6629,0.10038720071315765,
17,7019,,0.11015984416007996
17,7019,0.09962742775678635,
18,7409,,0.10844749957323074
18,7409,0.0971541479229927,
19,7799,,0.10600683093070984
19,7799,0.09540511667728424,
20,8189,,0.11122537404298782
20,8189,0.09523244947195053,
21,8579,,0.10920877009630203
21,8579,0.09422021359205246,
22,8969,,0.11476729810237885
22,8969,0.09296143054962158,
23,9359,,0.10815771669149399
23,9359,0.09372586011886597,
24,9749,,0.10915666818618774
24,9749,0.09128094464540482,
25,10139,,0.10563203692436218
25,10139,0.09078298509120941,
26,10529,,0.1056176945567131
26,10529,0.08950375020503998,
27,10919,,0.10570206493139267
27,10919,0.08815073221921921,
28,11309,,0.10862638056278229
28,11309,0.08760986477136612,
29,11699,,0.10915511101484299
29,11699,0.08853046596050262,
30,12089,,0.10474872589111328
30,12089,0.08742979168891907,
31,12479,,0.10853315144777298
31,12479,0.08740793913602829,
32,12869,,0.1047598123550415
32,12869,0.08617554605007172,
33,13259,,0.10333413630723953
33,13259,0.08471442013978958,
34,13649,,0.10538697987794876
34,13649,0.08394283056259155,
35,14039,,0.10346406698226929
35,14039,0.08359386771917343,
36,14429,,0.104550302028656
36,14429,0.08665397763252258,
37,14819,,0.10534782707691193
37,14819,0.08522437512874603,
