epoch,step,train_loss,valid_loss_epoch
0,389,,0.15769651532173157
0,389,0.18109667301177979,
1,779,,0.14974060654640198
1,779,0.15241758525371552,
2,1169,,0.1429031938314438
2,1169,0.14597630500793457,
3,1559,,0.13971777260303497
3,1559,0.142027348279953,
4,1949,,0.13890193402767181
4,1949,0.13906258344650269,
5,2339,,0.1366114467382431
5,2339,0.13697871565818787,
6,2729,,0.13445021212100983
6,2729,0.135764941573143,
7,3119,,0.13405080139636993
7,3119,0.13447992503643036,
8,3509,,0.13399676978588104
8,3509,0.13342571258544922,
9,3899,,0.13284635543823242
9,3899,0.1325281709432602,
10,4289,,0.13236330449581146
10,4289,0.13184820115566254,
11,4679,,0.13177914917469025
11,4679,0.13128811120986938,
12,5069,,0.13123942911624908
12,5069,0.13066548109054565,
13,5459,,0.13055217266082764
13,5459,0.13016170263290405,
14,5849,,0.12997421622276306
14,5849,0.12962524592876434,
15,6239,,0.1294691562652588
15,6239,0.1291211098432541,
16,6629,,0.12936526536941528
16,6629,0.12861847877502441,
17,7019,,0.12959124147891998
17,7019,0.12829406559467316,
18,7409,,0.12890274822711945
18,7409,0.1278725415468216,
19,7799,,0.12897378206253052
19,7799,0.12752202153205872,
20,8189,,0.12835195660591125
20,8189,0.12726710736751556,
21,8579,,0.12775066494941711
21,8579,0.127067431807518,
22,8969,,0.12822090089321136
22,8969,0.12662138044834137,
23,9359,,0.1278621107339859
23,9359,0.12646736204624176,
24,9749,,0.1274545043706894
24,9749,0.12613636255264282,
25,10139,,0.12717384099960327
25,10139,0.12590175867080688,
26,10529,,0.1271100640296936
26,10529,0.125713050365448,
27,10919,,0.1273009181022644
27,10919,0.12552116811275482,
28,11309,,0.12733660638332367
28,11309,0.1254737824201584,
29,11699,,0.12643611431121826
29,11699,0.12517023086547852,
30,12089,,0.12672385573387146
30,12089,0.12485980242490768,
31,12479,,0.12665104866027832
31,12479,0.12483006715774536,
32,12869,,0.12628726661205292
32,12869,0.12461745738983154,
33,13259,,0.12647487223148346
33,13259,0.12457379698753357,
34,13649,,0.12635384500026703
34,13649,0.12428434193134308,
35,14039,,0.12556672096252441
35,14039,0.12414807826280594,
36,14429,,0.1257423311471939
36,14429,0.12399298697710037,
37,14819,,0.125636026263237
37,14819,0.12384509295225143,
38,15209,,0.1259215772151947
38,15209,0.12370279431343079,
39,15599,,0.12561284005641937
39,15599,0.12361648678779602,
40,15989,,0.12580694258213043
40,15989,0.12340470403432846,
41,16379,,0.12493080645799637
41,16379,0.12335386872291565,
42,16769,,0.12543687224388123
42,16769,0.12321857362985611,
43,17159,,0.12577535212039948
43,17159,0.12325876951217651,
44,17549,,0.12501731514930725
44,17549,0.12324610352516174,
45,17939,,0.12564416229724884
45,17939,0.12293415516614914,
46,18329,,0.12501975893974304
46,18329,0.12283728271722794,
47,18719,,0.12490089237689972
47,18719,0.12277679145336151,
48,19109,,0.12532837688922882
48,19109,0.12270908057689667,
49,19499,,0.12486397475004196
49,19499,0.12270587682723999,
50,19889,,0.12547218799591064
50,19889,0.12270870804786682,
51,20279,,0.12463048100471497
51,20279,0.12266691774129868,
52,20669,,0.12499791383743286
52,20669,0.12260162830352783,
53,21059,,0.12449149042367935
53,21059,0.12250155210494995,
54,21449,,0.12483854591846466
54,21449,0.12220801413059235,
55,21839,,0.12482237815856934
55,21839,0.12244942784309387,
56,22229,,0.12467437982559204
56,22229,0.12214059382677078,
57,22619,,0.12440671771764755
57,22619,0.1220288798213005,
58,23009,,0.12451165169477463
58,23009,0.12186919152736664,
59,23399,,0.1248982772231102
59,23399,0.12205629795789719,
60,23789,,0.12470351904630661
60,23789,0.12199274450540543,
61,24179,,0.12432489544153214
61,24179,0.1219315379858017,
62,24569,,0.1246681734919548
62,24569,0.12195748835802078,
63,24959,,0.12456157803535461
63,24959,0.12164540588855743,
64,25349,,0.12424898892641068
64,25349,0.12178514152765274,
65,25739,,0.12424805015325546
65,25739,0.12161610275506973,
66,26129,,0.12425398826599121
66,26129,0.12154064327478409,
67,26519,,0.12427796423435211
67,26519,0.12148426473140717,
68,26909,,0.12417687475681305
68,26909,0.12143245339393616,
69,27299,,0.12409526854753494
69,27299,0.12143995612859726,
70,27689,,0.12433828413486481
70,27689,0.12145005166530609,
71,28079,,0.12395741045475006
71,28079,0.12136455625295639,
72,28469,,0.12404203414916992
72,28469,0.12117491662502289,
73,28859,,0.12440074235200882
73,28859,0.1212078109383583,
74,29249,,0.12474154680967331
74,29249,0.12141214311122894,
75,29639,,0.12456221878528595
75,29639,0.12151634693145752,
76,30029,,0.12395048886537552
76,30029,0.12113690376281738,
77,30419,,0.1242779865860939
77,30419,0.12114522606134415,
78,30809,,0.12385918945074081
78,30809,0.12107387185096741,
79,31199,,0.12412216514348984
79,31199,0.12093610316514969,
80,31589,,0.12387370318174362
80,31589,0.12106092274188995,
81,31979,,0.12391765415668488
81,31979,0.12107780575752258,
82,32369,,0.12460225075483322
82,32369,0.12105529010295868,
83,32759,,0.12398608028888702
83,32759,0.12105823308229446,
84,33149,,0.12389089167118073
84,33149,0.12109755724668503,
85,33539,,0.12409024685621262
85,33539,0.12107499688863754,
86,33929,,0.12372053414583206
86,33929,0.12107827514410019,
87,34319,,0.12417084723711014
87,34319,0.12100763618946075,
88,34709,,0.12399472296237946
88,34709,0.12090867757797241,
89,35099,,0.12376611679792404
89,35099,0.12097320705652237,
90,35489,,0.12402643263339996
90,35489,0.12083175778388977,
91,35879,,0.12346109747886658
91,35879,0.12075113505125046,
92,36269,,0.1240060105919838
92,36269,0.12070342898368835,
93,36659,,0.1234743669629097
93,36659,0.12077509611845016,
94,37049,,0.12340975552797318
94,37049,0.12049150466918945,
95,37439,,0.12363172322511673
95,37439,0.12052542716264725,
96,37829,,0.12348264455795288
96,37829,0.1205667033791542,
97,38219,,0.12344951927661896
97,38219,0.12050818651914597,
98,38609,,0.12384150922298431
98,38609,0.12042718380689621,
99,38999,,0.12364844232797623
99,38999,0.12059015035629272,
