epoch,step,train_loss,valid_loss_epoch
0,389,,0.13872219622135162
0,389,0.19806919991970062,
1,779,,0.1275082379579544
1,779,0.13527177274227142,
2,1169,,0.12278733402490616
2,1169,0.12615442276000977,
3,1559,,0.11498450487852097
3,1559,0.11871687322854996,
4,1949,,0.11217451095581055
4,1949,0.11387665569782257,
5,2339,,0.1113027036190033
5,2339,0.10762140154838562,
6,2729,,0.10568563640117645
6,2729,0.10460087656974792,
7,3119,,0.10562113672494888
7,3119,0.1033768504858017,
8,3509,,0.10669978708028793
8,3509,0.10103601217269897,
9,3899,,0.10318827629089355
9,3899,0.09837815910577774,
10,4289,,0.10122057050466537
10,4289,0.09584937244653702,
11,4679,,0.10362441837787628
11,4679,0.09441447257995605,
12,5069,,0.10067949444055557
12,5069,0.09472678601741791,
13,5459,,0.09796472638845444
13,5459,0.09216052293777466,
14,5849,,0.10416221618652344
14,5849,0.08969615399837494,
15,6239,,0.0994715690612793
15,6239,0.08917821198701859,
16,6629,,0.09706725925207138
16,6629,0.08742964267730713,
17,7019,,0.09779112786054611
17,7019,0.08607564866542816,
18,7409,,0.0954735204577446
18,7409,0.08526358008384705,
19,7799,,0.09582513570785522
19,7799,0.08420080691576004,
20,8189,,0.09381274878978729
20,8189,0.08338496834039688,
21,8579,,0.09502173215150833
21,8579,0.08172474801540375,
22,8969,,0.09628605097532272
22,8969,0.082427978515625,
23,9359,,0.0935131385922432
23,9359,0.08063624799251556,
24,9749,,0.09509115666151047
24,9749,0.08020924031734467,
25,10139,,0.09532751888036728
25,10139,0.08078496158123016,
26,10529,,0.09586609899997711
26,10529,0.07918336242437363,
27,10919,,0.0971793457865715
27,10919,0.07934336364269257,
28,11309,,0.09562095254659653
28,11309,0.07979656010866165,
29,11699,,0.09556952863931656
29,11699,0.0779038667678833,
30,12089,,0.09473806619644165
30,12089,0.0784432515501976,
31,12479,,0.09368877112865448
31,12479,0.07714061439037323,
32,12869,,0.0932898223400116
32,12869,0.07639355212450027,
33,13259,,0.09129320085048676
33,13259,0.07581363618373871,
34,13649,,0.09353940933942795
34,13649,0.07533144950866699,
35,14039,,0.09296207129955292
35,14039,0.07569362968206406,
36,14429,,0.09023542702198029
36,14429,0.07416786998510361,
37,14819,,0.09260792285203934
37,14819,0.07476626336574554,
38,15209,,0.0939469113945961
38,15209,0.0743710920214653,
39,15599,,0.09050184488296509
39,15599,0.07441655546426773,
40,15989,,0.09404296427965164
40,15989,0.07417179644107819,
41,16379,,0.09556826204061508
41,16379,0.0746409147977829,
42,16769,,0.0912199392914772
42,16769,0.07396740466356277,
43,17159,,0.09132780134677887
43,17159,0.0726119726896286,
44,17549,,0.09042851626873016
44,17549,0.07313874363899231,
45,17939,,0.0935010015964508
45,17939,0.07227358967065811,
46,18329,,0.09381812065839767
46,18329,0.07263804972171783,
47,18719,,0.08827022463083267
47,18719,0.07122045010328293,
48,19109,,0.09048677980899811
48,19109,0.07073072344064713,
49,19499,,0.09117989987134933
49,19499,0.0724673941731453,
50,19889,,0.08973153680562973
50,19889,0.07135312259197235,
51,20279,,0.09111848473548889
51,20279,0.07118403166532516,
52,20669,,0.09167598932981491
52,20669,0.07147422432899475,
53,21059,,0.09459222108125687
53,21059,0.07219215482473373,
54,21449,,0.09040322154760361
54,21449,0.07230152934789658,
55,21839,,0.0909346342086792
55,21839,0.07122417539358139,
56,22229,,0.0893520638346672
56,22229,0.07049616426229477,
57,22619,,0.09161537885665894
57,22619,0.07001017034053802,
58,23009,,0.09174574166536331
58,23009,0.07057163119316101,
59,23399,,0.08939491212368011
59,23399,0.07022666931152344,
60,23789,,0.09069282561540604
60,23789,0.07016164064407349,
61,24179,,0.08998972922563553
61,24179,0.06962227076292038,
62,24569,,0.08846759051084518
62,24569,0.07008016109466553,
