epoch,step,train_loss,valid_loss_epoch
0,389,,0.15633977949619293
0,389,0.20595085620880127,
1,779,,0.14482396841049194
1,779,0.1535356342792511,
2,1169,,0.139863058924675
2,1169,0.14417091012001038,
3,1559,,0.13415881991386414
3,1559,0.1371811032295227,
4,1949,,0.13225632905960083
4,1949,0.13257090747356415,
5,2339,,0.12984423339366913
5,2339,0.12898072600364685,
6,2729,,0.12961329519748688
6,2729,0.12685030698776245,
7,3119,,0.12373185902833939
7,3119,0.12397899478673935,
8,3509,,0.12381964176893234
8,3509,0.12139098346233368,
9,3899,,0.12174005806446075
9,3899,0.11894755065441132,
10,4289,,0.11983317881822586
10,4289,0.11758191138505936,
11,4679,,0.11756628006696701
11,4679,0.11656764149665833,
12,5069,,0.11863386631011963
12,5069,0.11359505355358124,
13,5459,,0.11865060776472092
13,5459,0.11259754747152328,
14,5849,,0.11505435407161713
14,5849,0.11103097349405289,
15,6239,,0.11517693847417831
15,6239,0.11002577096223831,
16,6629,,0.11477312445640564
16,6629,0.10985561460256577,
17,7019,,0.11485179513692856
17,7019,0.10863162577152252,
18,7409,,0.11597852408885956
18,7409,0.10646304488182068,
19,7799,,0.11364196240901947
19,7799,0.10687627643346786,
20,8189,,0.11086946725845337
20,8189,0.10631433874368668,
21,8579,,0.11184243857860565
21,8579,0.10512657463550568,
22,8969,,0.11176618933677673
22,8969,0.10412119328975677,
23,9359,,0.11165278404951096
23,9359,0.10378538072109222,
24,9749,,0.11329235881567001
24,9749,0.10429351776838303,
25,10139,,0.11179608106613159
25,10139,0.10341296344995499,
26,10529,,0.11102136224508286
26,10529,0.10246311128139496,
27,10919,,0.11205902695655823
27,10919,0.10241884738206863,
28,11309,,0.11104542762041092
28,11309,0.10204342752695084,
29,11699,,0.1096276193857193
29,11699,0.10158588737249374,
30,12089,,0.11145653575658798
30,12089,0.10004253685474396,
31,12479,,0.10867124050855637
31,12479,0.10019933432340622,
32,12869,,0.10848626494407654
32,12869,0.09924516081809998,
33,13259,,0.11098143458366394
33,13259,0.09913112968206406,
34,13649,,0.1097540557384491
34,13649,0.09952427446842194,
35,14039,,0.11062921583652496
35,14039,0.0982503741979599,
36,14429,,0.11078676581382751
36,14429,0.09927406162023544,
37,14819,,0.1096002608537674
37,14819,0.098828986287117,
38,15209,,0.1097220703959465
38,15209,0.0978807881474495,
39,15599,,0.11045405268669128
39,15599,0.09807171672582626,
40,15989,,0.11053040623664856
40,15989,0.09780418872833252,
41,16379,,0.1080741435289383
41,16379,0.09768292307853699,
42,16769,,0.1081814393401146
42,16769,0.09766409546136856,
43,17159,,0.10916838049888611
43,17159,0.09713710099458694,
44,17549,,0.10826285928487778
44,17549,0.09673372656106949,
45,17939,,0.11195668578147888
45,17939,0.09691490978002548,
46,18329,,0.109126515686512
46,18329,0.09726012498140335,
47,18719,,0.1071501076221466
47,18719,0.09673947095870972,
48,19109,,0.11018730700016022
48,19109,0.09563162177801132,
49,19499,,0.10575249046087265
49,19499,0.09672407805919647,
50,19889,,0.10996249318122864
50,19889,0.09539666771888733,
51,20279,,0.11024420708417892
51,20279,0.09580518305301666,
52,20669,,0.10847112536430359
52,20669,0.09694203734397888,
53,21059,,0.10639651119709015
53,21059,0.09609218686819077,
54,21449,,0.10885387659072876
54,21449,0.09584605693817139,
55,21839,,0.10535670071840286
55,21839,0.09549632668495178,
56,22229,,0.1087060421705246
56,22229,0.09558601677417755,
57,22619,,0.10642527788877487
57,22619,0.09564575552940369,
58,23009,,0.10711698234081268
58,23009,0.094719797372818,
59,23399,,0.10711027681827545
59,23399,0.09439302980899811,
60,23789,,0.10784389823675156
60,23789,0.09617771953344345,
61,24179,,0.10640614479780197
61,24179,0.09552149474620819,
62,24569,,0.10460617393255234
62,24569,0.09411825239658356,
63,24959,,0.10574095696210861
63,24959,0.09379421919584274,
64,25349,,0.1070944294333458
64,25349,0.09418981522321701,
65,25739,,0.10509420931339264
65,25739,0.09430209547281265,
66,26129,,0.106568843126297
66,26129,0.09401622414588928,
67,26519,,0.10565109550952911
67,26519,0.09392082691192627,
68,26909,,0.10704977810382843
68,26909,0.09342721104621887,
69,27299,,0.10605800151824951
69,27299,0.0932348370552063,
70,27689,,0.10728836059570312
70,27689,0.09321078658103943,
71,28079,,0.10513927787542343
71,28079,0.09283779561519623,
72,28469,,0.10518229007720947
72,28469,0.09407168626785278,
73,28859,,0.10788048803806305
73,28859,0.0924881249666214,
74,29249,,0.1073196679353714
74,29249,0.09357486665248871,
75,29639,,0.10662636905908585
75,29639,0.09326757490634918,
76,30029,,0.10684839636087418
76,30029,0.09317582100629807,
77,30419,,0.10637356340885162
77,30419,0.09272196888923645,
