epoch,step,train_loss,valid_loss_epoch
0,389,,0.15177282691001892
0,389,0.18395018577575684,
1,779,,0.1444179266691208
1,779,0.14963942766189575,
2,1169,,0.13607080280780792
2,1169,0.1417699009180069,
3,1559,,0.13281530141830444
3,1559,0.13597695529460907,
4,1949,,0.1293748915195465
4,1949,0.13125896453857422,
5,2339,,0.12728092074394226
5,2339,0.12839694321155548,
6,2729,,0.1270316243171692
6,2729,0.12702317535877228,
7,3119,,0.1260024607181549
7,3119,0.12456052005290985,
8,3509,,0.12316304445266724
8,3509,0.12243709713220596,
9,3899,,0.12363582849502563
9,3899,0.12179577350616455,
10,4289,,0.1225900799036026
10,4289,0.12079358100891113,
11,4679,,0.11989236623048782
11,4679,0.11982035636901855,
12,5069,,0.12076865881681442
12,5069,0.11976973712444305,
13,5459,,0.11868800967931747
13,5459,0.11886439472436905,
14,5849,,0.11830965429544449
14,5849,0.11831308901309967,
15,6239,,0.11912553757429123
15,6239,0.11819577217102051,
16,6629,,0.11896248161792755
16,6629,0.11744969338178635,
17,7019,,0.11912377923727036
17,7019,0.11685851961374283,
18,7409,,0.11927121877670288
18,7409,0.11677151918411255,
19,7799,,0.1171954944729805
19,7799,0.11559195816516876,
20,8189,,0.11750499159097672
20,8189,0.11566769331693649,
21,8579,,0.11790898442268372
21,8579,0.11602568626403809,
22,8969,,0.11769229918718338
22,8969,0.11584000289440155,
23,9359,,0.11705775558948517
23,9359,0.11503903567790985,
24,9749,,0.11683047562837601
24,9749,0.11458676308393478,
25,10139,,0.11675234138965607
25,10139,0.11439820379018784,
26,10529,,0.11613744497299194
26,10529,0.11413265764713287,
27,10919,,0.11689635366201401
27,10919,0.11489202082157135,
28,11309,,0.11661440134048462
28,11309,0.1136719137430191,
29,11699,,0.11658613383769989
29,11699,0.11344756931066513,
30,12089,,0.11598275601863861
30,12089,0.11358863860368729,
31,12479,,0.1157548651099205
31,12479,0.11327614635229111,
32,12869,,0.11688399314880371
32,12869,0.1133202463388443,
33,13259,,0.11611581593751907
33,13259,0.11315753310918808,
34,13649,,0.11648489534854889
34,13649,0.11260798573493958,
35,14039,,0.11625361442565918
35,14039,0.11206886917352676,
36,14429,,0.11581860482692719
36,14429,0.11312328279018402,
