epoch,step,train_loss,valid_loss_epoch
0,389,,0.10508964955806732
0,389,0.20893222093582153,
1,779,,0.09131141006946564
1,779,0.10283525288105011,
2,1169,,0.07259415835142136
2,1169,0.08273449540138245,
3,1559,,0.06883634626865387
3,1559,0.07016228139400482,
4,1949,,0.0651763379573822
4,1949,0.06058652698993683,
5,2339,,0.06244942173361778
5,2339,0.054970402270555496,
6,2729,,0.05568769946694374
6,2729,0.050428420305252075,
7,3119,,0.058343708515167236
7,3119,0.04519989341497421,
8,3509,,0.05615415424108505
8,3509,0.040606431663036346,
9,3899,,0.04818207398056984
9,3899,0.03633381798863411,
10,4289,,0.05159576237201691
10,4289,0.033158354461193085,
11,4679,,0.053161218762397766
11,4679,0.032933011651039124,
12,5069,,0.04778667911887169
12,5069,0.030954288318753242,
13,5459,,0.04750949889421463
13,5459,0.028840111568570137,
14,5849,,0.04420797899365425
14,5849,0.026957811787724495,
15,6239,,0.042725689709186554
15,6239,0.02567846141755581,
16,6629,,0.04747236147522926
16,6629,0.023160068318247795,
17,7019,,0.0464424192905426
17,7019,0.023376021534204483,
18,7409,,0.04347309097647667
18,7409,0.021770047023892403,
19,7799,,0.040997736155986786
19,7799,0.020537175238132477,
20,8189,,0.04296731576323509
20,8189,0.018093612045049667,
21,8579,,0.05096188187599182
21,8579,0.016671309247612953,
22,8969,,0.047889817506074905
22,8969,0.017654819414019585,
23,9359,,0.04455661028623581
23,9359,0.01706455834209919,
24,9749,,0.04341820254921913
24,9749,0.016236642375588417,
25,10139,,0.043029218912124634
25,10139,0.015804346650838852,
26,10529,,0.04643253982067108
26,10529,0.014539281837642193,
27,10919,,0.0446193628013134
27,10919,0.014645849354565144,
28,11309,,0.042422663420438766
28,11309,0.013482077978551388,
29,11699,,0.045035041868686676
29,11699,0.011501312255859375,
30,12089,,0.04315633699297905
30,12089,0.011007707566022873,
31,12479,,0.04579220712184906
31,12479,0.012601288966834545,
32,12869,,0.04715391620993614
32,12869,0.010431235656142235,
33,13259,,0.0425674170255661
33,13259,0.011994611471891403,
34,13649,,0.043280404061079025
34,13649,0.00919866282492876,
